timstamp,open,high,low,close
1644969600000,44544.85000000,44549.97000000,43307.00000000,43873.56000000
1645056000000,43873.56000000,44164.71000000,40073.21000000,40515.70000000
1645142400000,40515.71000000,40959.88000000,39450.00000000,39974.44000000
1645228800000,39974.45000000,40444.32000000,39639.03000000,40079.17000000
1645315200000,40079.17000000,40125.44000000,38000.00000000,38386.89000000
1645401600000,38386.89000000,39494.35000000,36800.00000000,37008.16000000
1645488000000,37008.16000000,38429.00000000,36350.00000000,38230.33000000
1645574400000,38230.33000000,39249.93000000,37036.79000000,37250.01000000
1645660800000,37250.02000000,39843.00000000,34322.28000000,38327.21000000
1645747200000,38328.68000000,39683.53000000,38014.37000000,39219.17000000
1645833600000,39219.16000000,40348.45000000,38573.18000000,39116.72000000
1645920000000,39116.73000000,39855.70000000,37000.00000000,37699.07000000
1646006400000,37699.08000000,44225.84000000,37450.17000000,43160.00000000
1646092800000,43160.00000000,44949.00000000,42809.98000000,44421.20000000
1646179200000,44421.20000000,45400.00000000,43334.09000000,43892.98000000
1646265600000,43892.99000000,44101.12000000,41832.28000000,42454.00000000
1646352000000,42454.00000000,42527.30000000,38550.00000000,39148.66000000
1646438400000,39148.65000000,39613.24000000,38407.59000000,39397.96000000
1646524800000,39397.97000000,39693.87000000,38088.57000000,38420.81000000
1646611200000,38420.80000000,39547.57000000,37155.00000000,37988.00000000
1646697600000,37988.01000000,39362.08000000,37867.65000000,38730.63000000
1646784000000,38730.63000000,42594.06000000,38656.45000000,41941.71000000
1646870400000,41941.70000000,42039.63000000,38539.73000000,39422.00000000
1646956800000,39422.01000000,40236.26000000,38223.60000000,38729.57000000
1647043200000,38729.57000000,39486.71000000,38660.52000000,38807.36000000
1647129600000,38807.35000000,39310.00000000,37578.51000000,37777.34000000
1647216000000,37777.35000000,39947.12000000,37555.00000000,39671.37000000
1647302400000,39671.37000000,39887.61000000,38098.33000000,39280.33000000
1647388800000,39280.33000000,41718.00000000,38828.48000000,41114.00000000
1647475200000,41114.01000000,41478.82000000,40500.00000000,40917.90000000
1647561600000,40917.89000000,42325.02000000,40135.04000000,41757.51000000
1647648000000,41757.51000000,42400.00000000,41499.29000000,42201.13000000
1647734400000,42201.13000000,42296.26000000,40911.00000000,41262.11000000
1647820800000,41262.11000000,41544.22000000,40467.94000000,41002.25000000
1647907200000,41002.26000000,43361.00000000,40875.51000000,42364.13000000
1647993600000,42364.13000000,43025.96000000,41751.47000000,42882.76000000
1648080000000,42882.76000000,44220.89000000,42560.46000000,43991.46000000
1648166400000,43991.46000000,45094.14000000,43579.00000000,44313.16000000
1648252800000,44313.16000000,44792.99000000,44071.97000000,44511.27000000
1648339200000,44511.27000000,46999.00000000,44421.46000000,46827.76000000
1648425600000,46827.76000000,48189.84000000,46663.56000000,47122.21000000
1648512000000,47122.21000000,48096.47000000,46950.85000000,47434.80000000
1648598400000,47434.79000000,47700.22000000,46445.42000000,47067.99000000
1648684800000,47067.99000000,47600.00000000,45200.00000000,45510.34000000
1648771200000,45510.35000000,46720.09000000,44200.00000000,46283.49000000
1648857600000,46283.49000000,47213.00000000,45620.00000000,45811.00000000
1648944000000,45810.99000000,47444.11000000,45530.92000000,46407.35000000
1649030400000,46407.36000000,46890.71000000,45118.00000000,46580.51000000
1649116800000,46580.50000000,47200.00000000,45353.81000000,45497.55000000
1649203200000,45497.54000000,45507.14000000,43121.00000000,43170.47000000
1649289600000,43170.47000000,43900.99000000,42727.35000000,43444.19000000
1649376000000,43444.20000000,43970.62000000,42107.14000000,42252.01000000
1649462400000,42252.02000000,42800.00000000,42125.48000000,42753.97000000
1649548800000,42753.96000000,43410.30000000,41868.00000000,42158.85000000
1649635200000,42158.85000000,42414.71000000,39200.00000000,39530.45000000
1649721600000,39530.45000000,40699.00000000,39254.63000000,40074.94000000
1649808000000,40074.95000000,41561.31000000,39588.54000000,41147.79000000
1649894400000,41147.78000000,41500.00000000,39551.94000000,39942.38000000
1649980800000,39942.37000000,40870.36000000,39766.40000000,40551.90000000
1650067200000,40551.90000000,40709.35000000,39991.55000000,40378.71000000
1650153600000,40378.70000000,40595.67000000,39546.17000000,39678.12000000
1650240000000,39678.11000000,41116.73000000,38536.51000000,40801.13000000
1650326400000,40801.13000000,41760.00000000,40571.00000000,41493.18000000
1650412800000,41493.19000000,42199.00000000,40820.00000000,41358.19000000
1650499200000,41358.19000000,42976.00000000,39751.00000000,40480.01000000
1650585600000,40480.01000000,40795.06000000,39177.00000000,39709.18000000
1650672000000,39709.19000000,39980.00000000,39285.00000000,39441.60000000
1650758400000,39441.61000000,39940.00000000,38929.62000000,39450.13000000
1650844800000,39450.12000000,40616.00000000,38200.00000000,40426.08000000
1650931200000,40426.08000000,40797.31000000,37702.26000000,38112.65000000
1651017600000,38112.64000000,39474.72000000,37881.31000000,39235.72000000
1651104000000,39235.72000000,40372.63000000,38881.43000000,39742.07000000
1651190400000,39742.06000000,39925.25000000,38175.00000000,38596.11000000
1651276800000,38596.11000000,38795.38000000,37578.20000000,37630.80000000
1651363200000,37630.80000000,38675.00000000,37386.38000000,38468.35000000
1651449600000,38468.35000000,39167.34000000,38052.00000000,38525.16000000
1651536000000,38525.16000000,38651.51000000,37517.80000000,37728.95000000
1651622400000,37728.95000000,40023.77000000,37670.00000000,39690.00000000
1651708800000,39690.00000000,39845.51000000,35571.90000000,36552.97000000
1651795200000,36552.97000000,36675.63000000,35258.00000000,36013.77000000
1651881600000,36013.77000000,36146.30000000,34785.00000000,35472.39000000
1651968000000,35472.40000000,35514.22000000,33713.95000000,34038.40000000
1652054400000,34038.39000000,34243.15000000,30033.33000000,30076.31000000
1652140800000,30074.23000000,32658.99000000,29730.40000000,31017.10000000
1652227200000,31017.11000000,32162.59000000,27785.00000000,29103.94000000
1652313600000,29103.94000000,30243.00000000,26700.00000000,29029.75000000
1652400000000,29029.74000000,31083.37000000,28751.67000000,29287.05000000
1652486400000,29287.05000000,30343.27000000,28630.00000000,30086.74000000
1652572800000,30086.74000000,31460.00000000,29480.00000000,31328.89000000
